"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240"
"1-6-1",NA,NA,NA,NA,9.25392558280239,9.50418473995119,9.74643220734372,9.96649525514309,10.1560062572321,10.3084593819142,10.4237032154081,10.5081715086301,10.5707783141198,10.6245472336091,10.6822944387971,10.7556662533064,10.8488689939335,10.9613268373328,11.0878000807974,11.2173203712201,11.3324717105545,11.4136378109768,11.456894034016,11.4436894781448,11.3681859481831,11.2307324953187,11.0468049252477,10.818401628697,10.5713897532702,10.327664570774,10.1085007195228,9.93453862942399,9.80437071215222,9.72776490155147,9.70143593006585,9.7188217868117,9.76741513725669,9.84630556619282,9.94497487606638,10.0548767347069,10.169660115193,10.2779610491442,10.3782935122318,10.458964840929,10.5113953026726,10.5300382603066,10.5153903526485,10.4689946939091,10.3968990485658,10.3112228570244,10.2210169793641,10.1296408063313,10.0367649647133,9.9375761022248,9.81951470156429,9.66954552455855,9.47362319592424,9.23192077282206,8.94149333072884,8.6113661576351,8.2548350743059,7.89310573784708,7.53819320025064,7.20146585457182,6.89758773894351,6.63273128786968,6.40956271146548,6.22346993008839,6.07552050929636,5.95589986248666,5.8567509891046,5.76816303541423,5.68187063891244,5.59529780282254,5.49973851515736,5.393551674958,5.27950809784156,5.16561881318867,5.05299630369519,4.95510843593284,4.87972422269555,4.83025321066436,4.80043738347142,4.79062142234751,4.78394056411688,4.76480753413828,4.7171581107036,4.6319157332608,4.50673494748035,4.34438846646823,4.15739978073802,3.96434911807188,3.79618425559546,3.65468893630168,3.56746534264371,3.54792705895108,3.60217931890851,3.7246682842212,3.90955380306438,4.14063885099621,4.39450453368422,4.64963093548757,4.87624204416307,5.0754654572152,5.22985890070312,5.33496507121514,5.39237804121494,5.40874181544509,5.39027920738195,5.34298767030332,5.27939234256683,5.20775522718713,5.13892901596478,5.07616706891212,5.026135425283,4.99612198791189,4.99012318778281,5.01161473073041,5.05985885418956,5.13686899705343,5.23959932073739,5.36650046456806,5.51858077962406,5.69396499131616,5.89444355979784,6.12113408974278,6.37563004385919,6.65869649391156,6.96572977201041,7.2962809350112,7.63991658437203,7.98609862795758,8.31792131300595,8.62173513758106,8.89018651867129,9.10649538662461,9.26196766192356,9.35083449345865,9.38127539762455,9.34956232942789,9.27440231622302,9.17166856454619,9.06055207989498,8.96321343130076,8.88314246639407,8.83978341763631,8.83998046164646,8.88572811186895,8.97003566365644,9.09404320545821,9.24524475032159,9.41413137741162,9.5947227299527,9.79049264532918,9.99789026771377,10.227282199592,10.4905458562389,10.8006296191226,11.1715703183421,11.6012616813739,12.0928695642884,12.6336252000566,13.2035108490755,13.7550600534355,14.2805059705928,14.7349375755324,15.0828224093864,15.3019006812347,15.3859559966705,15.3479702405462,15.2032711745281,14.996769017715,14.7691952395515,14.5683102431993,14.4031112935483,14.2918521307041,14.2367075538527,14.2257122451149,14.238514631355,14.260335066024,14.2837209649817,14.2942488059644,14.2901186483765,14.270939549131,14.241856315574,14.2064674031407,14.1648572295898,14.1162939875032,14.0590490286101,13.9915281972162,13.9070427801137,13.8089141964008,13.7011917193303,13.5960142621814,13.5071195323035,13.4449146631705,13.4285122412317,13.4676632859068,13.560513585715,13.6835706646533,13.8337089800722,13.9653577748985,14.0441621000142,14.0403015054098,13.9484250057902,13.7655185389244,13.5162905981235,13.236340277736,12.9670585664753,12.7521871238889,12.5936257116368,12.5143115562845,12.5098109643335,12.5656605589383,12.6539463911879,12.7675071380417,12.8815453741939,12.9789630795874,13.0492742267327,13.0771663727322,13.0694286160368,13.0154433069912,12.9115000038984,12.7548911124649,12.546574655992,12.2821836584754,11.9631753074401,11.5970040779571,11.1902381835329,10.7525869175196,10.2930877680971,9.82568002508343,9.36615561754451,8.93022539335585,8.53170676272656,8.18890553513538,7.927839393053,7.75981995782211,7.70168384548218,7.76966367695839
"1-7-1",NA,NA,NA,NA,8.47688011682812,8.55009390974212,8.58740574650836,8.58999740391115,8.55995035621091,8.50047118310512,8.41688045286033,8.3163600558306,8.20588053415435,8.09381384513825,7.98769897719331,7.89522751382651,7.82017123814545,7.76244199996857,7.72307635811839,7.70035204578158,7.69186969424963,7.69256717341807,7.70466011693146,7.72280990798081,7.74491305150988,7.76730452398199,7.78325106337051,7.79309509768077,7.78789085295484,7.7619620276585,7.71089808946096,7.63604243997732,7.5364148642013,7.41937875027396,7.29504327033904,7.17495159350839,7.07734837780437,7.00142084275017,6.96083558409704,6.96004116879629,6.99935851992804,7.07036750951958,7.17026546366503,7.28682340280149,7.40406779451567,7.50806311304577,7.58019650025913,7.61999996779311,7.61679145363247,7.56911775114944,7.48036878899748,7.36236277078098,7.22207849749644,7.07053956373827,6.92469405925901,6.79525891290343,6.69038737416727,6.60825653146515,6.54896286952725,6.50412357044181,6.46471945459013,6.4217382662255,6.37094657100065,6.31112988328567,6.24275778714689,6.17062220705395,6.10011095554255,6.03460690605561,5.9765911252707,5.92451127959332,5.87346990691251,5.81385352481998,5.7380911032756,5.63975892583578,5.51126229035579,5.35076214336651,5.16350482806201,4.9637384953744,4.75521840533794,4.56207015870634,4.40127359958936,4.28657463646088,4.21825070766465,4.19938472759287,4.2153527296797,4.24829416488702,4.27693766854273,4.28044565456867,4.25648543774593,4.19391559226377,4.09620114179104,3.97400233665571,3.85098252438503,3.7298098463633,3.63499472341158,3.58214390414222,3.5809499807536,3.63394377449444,3.73597885314606,3.87896565290426,4.04660169228341,4.22275431120265,4.38578436101158,4.53529151658544,4.6591196811522,4.7538104573584,4.82084462399765,4.86555487404931,4.89089875990377,4.90061759263591,4.90083854581463,4.89462187842044,4.8856165288942,4.87367533478588,4.86049746824072,4.8476298500008,4.83511902277824,4.82075556681431,4.80353193121276,4.78195413429526,4.75149455534035,4.70939375465299,4.65375479534545,4.58577131461715,4.50566587294221,4.41813443713283,4.32822230478058,4.24291746448836,4.16649592243457,4.10211764231214,4.05378627167499,4.02233878268794,4.00655502255795,4.00238785029004,4.00926704997741,4.02057875323477,4.03214109175107,4.04038662482189,4.04418897848817,4.04343725016285,4.03950689575859,4.0351223171401,4.03338773719752,4.03710794344799,4.04643009086153,4.06246257857101,4.08404897527598,4.10910275383834,4.13487200206539,4.1601640069177,4.18281815103449,4.2022935871463,4.21939173261999,4.23751047123975,4.25688666423427,4.28167420823023,4.31459136803644,4.35710279952718,4.4075071715594,4.46454230089007,4.52350016620556,4.5779674690343,4.6218740267264,4.64683365964762,4.65410288527927,4.63965681774005,4.60414152456127,4.54964579272067,4.48085099558618,4.39965324282081,4.30941288216988,4.21547904016106,4.12200169334476,4.03604616502508,3.95935476760984,3.89755129677025,3.85514116707263,3.83417736682481,3.83259297905526,3.84625831254231,3.87146008901676,3.89691110205372,3.91425058164994,3.91620451349629,3.90252116050944,3.87241504699216,3.8315139188566,3.78698641277633,3.74715501383979,3.71664090244777,3.69713236567086,3.68973527601921,3.69151402292426,3.69805079472002,3.7051512478409,3.71118606896849,3.71384143190202,3.71368245974543,3.71293839418957,3.71435615567438,3.71962556558518,3.7311020571024,3.74951029318598,3.77389545726581,3.80063683703963,3.82878144676675,3.85289938655492,3.86875149779186,3.87259961584312,3.8627016999682,3.8394244577193,3.80415923455881,3.76061380965766,3.7133372159482,3.66950632035727,3.62902825413656,3.5975625263864,3.57776205109602,3.5709449565197,3.5780532495147,3.59758369774454,3.62915894863605,3.67020639801316,3.71816793360788,3.76931627733913,3.8214253478876,3.87050781536896,3.91217277658968,3.94305947535014,3.96049600016821,3.96250557581923,3.94842300746842,3.91916260080286,3.8766210116253,3.82257481790018,3.76053634519872,3.69882602612131,3.63902379357919,3.58529890916597,3.54177614454145
"1-7-2",NA,NA,NA,NA,10.3867963322124,10.5334495105692,10.6062748042054,10.6190699236148,10.58272643593,10.5096694752008,10.4129906614596,10.3049428986414,10.1942061776243,10.090511496816,10.0012436298944,9.93207973214936,9.88496763155857,9.85981023780895,9.8548029957361,9.86582324198648,9.88758368379943,9.91374600168407,9.94308821470352,9.97079015353832,9.99846142076926,10.0328838874689,10.087205107777,10.1659259069408,10.2853259196561,10.4540039576592,10.6731953373062,10.9257016500671,11.2075518506365,11.4873495199955,11.7362690521006,11.9306541141076,12.0598742825879,12.125163419114,12.1384820552082,12.1268087571535,12.1183280868366,12.14433867188,12.2057723383108,12.313193316233,12.4572351592617,12.6203137990759,12.7743512366163,12.9109139561775,13.0122573060497,13.0689460326673,13.0812489116276,13.0581994444235,13.0082916330562,12.9423709199155,12.8745668317617,12.8137985145671,12.762829152541,12.7200038850437,12.6811039031112,12.6358167752504,12.5734479063043,12.4833504546285,12.3651113531497,12.2172300237098,12.0471887857545,11.8672788320228,11.6986230122766,11.554860697461,11.4467443687363,11.3918158514914,11.3972281153024,11.4646106656297,11.5815085284266,11.7462672274376,11.9351777987291,12.1293957578004,12.3078095196307,12.4551627035814,12.569110826051,12.6391303175107,12.6649505237399,12.64833351147,12.5964532105769,12.5039723775564,12.3792164377345,12.2255915313587,12.0484822835404,11.8585830941027,11.6580987886518,11.4615552379645,11.277795860612,11.110941080212,10.9527385574723,10.8033104989371,10.6444983062566,10.4592850148755,10.2347911913505,9.96986954978758,9.66719118260763,9.34196582114428,9.01898793010491,8.72299396820843,8.48151754102469,8.2942308178273,8.1703076614248,8.1006693487243,8.0703393717272,8.05468971927931,8.04735150225279,8.03330303691282,8.00228369685471,7.95174727566282,7.88231473194945,7.79853019556044,7.70186498592546,7.59811566826394,7.49179400127149,7.39059734242342,7.29737929798264,7.21627903066492,7.15515846438012,7.11749958200978,7.10420065806827,7.11110120736705,7.13651851251241,7.17006784487472,7.20363133391047,7.22927713990349,7.24478878128351,7.24936924120562,7.24490904934096,7.23537198624012,7.22488718050735,7.21460696527659,7.20285403536941,7.18734420461462,7.16402958565055,7.12983514111233,7.08507390250083,7.03052484146924,6.97153283007746,6.91297377003708,6.85708488250321,6.79953461687205,6.74033366644415,6.66719545927077,6.56939277932805,6.437610698446,6.27137191608382,6.07110408230292,5.84808864027161,5.6182870843134,5.39896063868807,5.20879425562305,5.04995963427429,4.93171261884616,4.853079953667,4.80973667134312,4.79733085143448,4.81101724395257,4.84901289099256,4.91067344616044,4.99808675812037,5.11469189039711,5.26021583319462,5.43544429412295,5.63522287229636,5.85236824792212,6.06971254767116,6.28241139676359,6.47452241282793,6.63115498401548,6.74190287094582,6.79978607892512,6.80898639846547,6.77000714301451,6.69693733382798,6.60371248753381,6.51031319236249,6.42457853322173,6.35586857203483,6.31413047254495,6.30138993458126,6.31599701876663,6.3509883499831,6.40510531928324,6.46683291345096,6.52859076128248,6.58144875059859,6.62112789776509,6.6464818087637,6.65297242859216,6.64017312250722,6.60814781135345,6.55998723421548,6.4935056672159,6.4134048065193,6.3225773921093,6.22578732098307,6.1302504356864,6.0374415188514,5.95689920404355,5.89411473020106,5.85323711653521,5.83306261985546,5.83378059032286,5.84904129547459,5.87240551638117,5.89792619769098,5.920991143519,5.94227310840864,5.9614401727436,5.98097725552969,6.00307256474739,6.02629055000577,6.05018127984247,6.06884855693757,6.07545828064681,6.06374695305444,6.02914241408309,5.97326563405603,5.89817952004113,5.81158536503659,5.72136720510307,5.63496255955754,5.55617970944394,5.48741469366284,5.42740308321541,5.3725919729811,5.31894222083592,5.2634676639324,5.20546866743593,5.1480300346809,5.09773231435808,5.06264416806247,5.05447536820373,5.09439289649236,5.19360743450011,5.36744603909723,5.63151232720473
"2-11-1",NA,NA,NA,NA,12.8386883229115,12.8939599375801,12.7565454099546,12.4801627785409,12.1040187285587,11.6757920406311,11.2452378221577,10.8566924376129,10.5385359162129,10.3203289196582,10.2189403253208,10.2445199366465,10.386415068182,10.6229148123938,10.9328682613885,11.288749794209,11.6626263410249,12.0266845585827,12.3892576161747,12.7298026873302,13.0456420708369,13.3275104998824,13.5559731116979,13.7252635779394,13.8039662369516,13.7688360681311,13.6045573006531,13.3298281184835,12.9435697724383,12.497279672261,12.0494606749939,11.6593242402945,11.3958819654917,11.258546517536,11.2818443580851,11.4574357226877,11.762619025082,12.1504518101682,12.6050833477837,13.084542991271,13.5504854702117,13.979287585998,14.3469589096912,14.6573860567866,14.8999674912187,15.0754008770251,15.1862259566804,15.2339422285282,15.2205484484196,15.1420438294656,15.0018113303973,14.7985453959668,14.5318468611622,14.2070078150306,13.8269173854752,13.4031781108254,12.9466007005756,12.4718681682254,11.9872641840388,11.5013119446406,11.0244407826119,10.563294560336,10.1247051645709,9.71140545259741,9.32988959514086,8.98181141954294,8.66834936895287,8.38831573487484,8.1360966879913,7.91074991942976,7.70249927478475,7.50667194404024,7.32301527026727,7.15663971947917,7.01083808095197,6.89805151842628,6.82776250630933,6.80523515920934,6.82246784832335,6.87804117495246,6.94976560889514,7.01686846657665,7.05894183105678,7.0638968043206,7.03021140271499,6.96099534157201,6.86925367348707,6.77060009994737,6.68244733757099,6.6048176975228,6.54526418716346,6.50141519547376,6.46783030783093,6.43962169825526,6.41421742126356,6.39193749598064,6.37549508867518,6.36829255209149,6.36846792499948,6.37740696916511,6.38810031201565,6.38983967744191,6.3725339047276,6.32691749468295,6.25244971077433,6.14757100930385,6.02034091897311,5.88083173406206,5.74374479750675,5.61460381543071,5.5020274590287,5.41120838205542,5.34193110384252,5.28794212809985,5.24458480586493,5.20616706615557,5.16300484912963,5.10944987490841,5.04372271614824,4.96866472175299,4.8865515187716,4.80767092189251,4.74251137801527,4.70419116387929,4.6982739065655,4.729785395959,4.80096632957737,4.90789145284651,5.04072431601367,5.18511351211491,5.33577302478821,5.47323362663135,5.58657059655853,5.66871611826014,5.72255223266344,5.7482034471004,5.75778631735864,5.76248589074917,5.77144707741387,5.78769776818188,5.8110280201968,5.83466198696379,5.84759169543296,5.83773439698795,5.79804219302898,5.72686579694468,5.62742702793951,5.51097334447146,5.39369109732433,5.30212797629455,5.23691611236528,5.21997542009196,5.26057814088036,5.36214156106288,5.51850996920968,5.72404676538152,5.9647560023966,6.21964058584461,6.46884825968675,6.68134932570535,6.85664715748871,6.97330950964909,7.02115927164603,6.99706832999192,6.90526588425196,6.75368596461082,6.5505831876308,6.31618039660537,6.06608462909952,5.81851103261206,5.57822695606038,5.35356616681292,5.14951361662376,4.96592393583053,4.80184275015403,4.65411662659035,4.52401339477651,4.40939788536621,4.3117604218,4.23436198812862,4.1781662471709,4.1468657649568,4.13975868199491,4.15526052105668,4.18766911065213,4.22959547705616,4.27614807180889,4.31525424046824,4.33874714709128,4.34052338718061,4.32208541583007,4.28262834824097,4.23067979193865,4.17469925140641,4.12298819001911,4.08106658687282,4.04952576799078,4.02827816041161,4.01271131914392,3.99695243712683,3.97671782317159,3.95026601238134,3.91769647775069,3.88316248453464,3.85380392399222,3.84017852143993,3.8448479288454,3.87699556500995,3.94020800106646,4.03472336394123,4.15496593263275,4.29603503105663,4.44754482525998,4.59830544344364,4.73963299011915,4.86394430729725,4.97343463571287,5.06751968644466,5.14971940262261,5.22268576503441,5.28605183719625,5.33509022472907,5.36078474368322,5.35049313081438,5.29103951027416,5.17256385637322,4.98901160548912,4.74449994893444,4.45490545828502,4.14458006126264,3.83852065805831,3.57547350933803,3.42792704119694,3.42360508953026,3.60799806830882,4.0268234988374
"2-12-1",NA,NA,NA,NA,9.32488066996444,9.3719551436565,9.43432974857469,9.48390425909054,9.5037412859038,9.47845297586189,9.40189201884873,9.27901147099488,9.12126808397357,8.94598199453271,8.77220070158767,8.61984422298387,8.5004399818451,8.41717302499523,8.37079187049425,8.35382724151343,8.35200951189089,8.3450499718017,8.33037747709953,8.28677609800681,8.20514508350185,8.08029825572627,7.91695577249527,7.71661365866536,7.49171797188886,7.25565706243017,7.02267886620665,6.81035934460917,6.61773994484488,6.45748850909225,6.33307954729364,6.24499799965304,6.18950289206467,6.1663570821789,6.17027733806561,6.19465906071997,6.23364439642371,6.27654811654193,6.32341285799843,6.36503773130853,6.39592675105136,6.41354204195466,6.42169423855541,6.42124556646676,6.41877707121462,6.42499084121346,6.44843247214982,6.49653623316094,6.56875114255438,6.66575534566279,6.78028991538687,6.90269189614395,7.01635918522877,7.11613730053902,7.1922100366948,7.23592451354649,7.24490455479565,7.22329526554718,7.17863627262553,7.11562337771367,7.05154151304073,6.99983813514267,6.97639962257,6.9861576636824,7.03485801588107,7.12402726475258,7.24888682752309,7.39807963553756,7.5565412617551,7.72008032457724,7.86738932289478,7.98677833755363,8.06990983414111,8.11806668582972,8.12917935531655,8.1138405471359,8.08308853598561,8.04903875808275,8.0214717459884,8.00222249252282,7.99494438327061,7.99488939337339,7.99258130648786,7.97342938427012,7.93380601505532,7.85983723236136,7.74631640520604,7.5940828134928,7.41570987430867,7.21740571574732,7.0198797059376,6.8417529123774,6.69661582089995,6.58876747948993,6.5149576486335,6.4651418158889,6.42225260352139,6.37139160628922,6.30709305293503,6.22997914300081,6.15033199457056,6.08799680235945,6.06354178489494,6.09696616364825,6.18620489623941,6.33274102181477,6.51959378032912,6.72532111597537,6.91898090410846,7.09201222013124,7.22853931072898,7.31923972219506,7.36340026555619,7.36253982716975,7.32302933303312,7.24451896519712,7.13308718701285,6.99251805489742,6.83208463065295,6.65966724778897,6.48162845084918,6.3167691938704,6.17748939192056,6.07358028315072,6.00339517303689,5.96965784630163,5.95913430962436,5.95905416575868,5.95492292327007,5.93857250452033,5.90783597442896,5.86120460178016,5.80436927316145,5.74545371912244,5.69315019167754,5.64950028821141,5.61983377467671,5.60385923935802,5.59918539846151,5.60286407902505,5.61254502082659,5.62669294159983,5.64572029886093,5.67239527488078,5.7125682079998,5.76737044130738,5.84326568479703,5.94418516119003,6.0725570893652,6.22668277094697,6.40490178595734,6.60107532733261,6.80649702607126,7.01199882546578,7.20395027199616,7.38167203308089,7.53520371324284,7.66052406412833,7.75644991345912,7.82481389095645,7.86848908544251,7.89138750629886,7.90049404277371,7.90085317427642,7.89826009728886,7.89226805506229,7.88482798118935,7.87630317534921,7.86619032386076,7.85625375046279,7.84591776917367,7.83843806615279,7.83632239510205,7.84189572968753,7.85489339682432,7.87241274757325,7.8921973734467,7.90479941045315,7.90179421828465,7.87228626817239,7.81314608038439,7.72012490214832,7.59192689959754,7.43074895602381,7.24108980258155,7.0303522897254,6.80027935750262,6.56056809863534,6.31719219746902,6.07729018858179,5.84622971705813,5.62600451639087,5.42299953185158,5.24067598804027,5.08265248465332,4.94838233626972,4.84125730757625,4.7581174166881,4.69644166686072,4.65176305884094,4.61578870142763,4.58880166486263,4.56070671290526,4.52552274281477,4.47790077197315,4.41491461340834,4.33664286089463,4.24387847170491,4.14072710991367,4.03252362842018,3.9296410528266,3.83160544955674,3.74797883233376,3.68500633576845,3.64721774400435,3.64044652580703,3.66219192430833,3.71490428700409,3.7955170525933,3.89986688687871,4.02046040280535,4.15259713060382,4.28724399529856,4.41372728314859,4.52348141767993,4.60923625046353,4.66569110083392,4.69007561835489,4.6833203808695,4.64890384090523,4.59025423877329,4.51453557495157,4.43998699257225,4.36990935499435,4.31341443516198,4.279661499061
"3-15-1",NA,NA,NA,NA,10.1483410434442,10.2824704126748,10.3746916480509,10.4134643132905,10.3938652091513,10.3125971770525,10.1731432032886,9.98685472601361,9.76833232347034,9.53699284878576,9.31278836134316,9.11792296901987,8.96661870674184,8.86295406741542,8.81401929900559,8.81867616562193,8.87254690274534,8.96126803705981,9.08716734851027,9.23244678300023,9.38740585933775,9.54059822549476,9.67655228866861,9.79728602228353,9.88625754855885,9.93439325302958,9.9328763480678,9.8772829653395,9.7654894167732,9.59966924600437,9.38900851344623,9.14691706946585,8.90420972419697,8.66307916415959,8.45610662001917,8.30690711384405,8.23214878582276,8.24168517082424,8.32974606469817,8.49058103043341,8.70210323608332,8.9423397878359,9.18320464328679,9.41888482119883,9.63432874963094,9.82300022174494,9.98653964679954,10.131117751668,10.2613342339613,10.3809153769693,10.4947256277796,10.6022267741196,10.696504346264,10.7739296935493,10.8263711007161,10.845674691558,10.8257568341718,10.7644340108419,10.6662983595683,10.534141227809,10.3819303549525,10.2233463005466,10.0761956643247,9.94907166145541,9.84954104069328,9.7845608081461,9.75362259270192,9.75210855485078,9.76811947353328,9.79897115191628,9.82847376573672,9.84727933174281,9.84784852348709,9.82718348855029,9.7872277027976,9.72884594423365,9.65460921971916,9.56295248139867,9.44773317769383,9.30551714009293,9.12336614650638,8.8904294717225,8.59891292472778,8.25522555197689,7.85957597928423,7.43340999051254,7.00075125864593,6.58737173253649,6.22115884885897,5.90494220728709,5.65402266388879,5.46785931128616,5.34026499771152,5.2558533802988,5.21306331429682,5.19804354209441,5.20049992688074,5.21446782832118,5.23614710088328,5.26572188834015,5.30213222146583,5.34803075497305,5.40777560447833,5.49322062273759,5.60347161384669,5.7476249396226,5.93190992052449,6.15724907434608,6.41315362343105,6.6927167143444,6.9818503836936,7.25557900885981,7.49299417535378,7.67168218195184,7.78977553537861,7.83889508632618,7.82706802390091,7.76808021867806,7.68656815848744,7.59950118555584,7.5197924712673,7.47094791899054,7.46307403179137,7.49984597473153,7.57278715537106,7.68021498926081,7.80301633409154,7.92562743841026,8.03281050212215,8.11656705912696,8.17555516136841,8.20914530498148,8.22444305145827,8.23164521841393,8.24050625726867,8.25288959110578,8.27519705069477,8.30562349261005,8.33717013037637,8.3572134301924,8.3627581453266,8.33889781919581,8.27724551296877,8.17320180973341,8.03194564806441,7.85503152332136,7.65657293854637,7.45208075464856,7.25734401185637,7.08947173412314,6.9478275051932,6.84092436905775,6.76661182457978,6.71917004326058,6.68632074000501,6.66622879172605,6.64807094757305,6.62317442847886,6.5859372660081,6.52960504577584,6.45544729751161,6.35947474335061,6.2416094517612,6.10305399992095,5.947322646768,5.77744391886976,5.59724170534233,5.41344599950928,5.23013452399038,5.04889225224079,4.87066027204307,4.69440282064633,4.51745973141263,4.33770933484325,4.15664434968719,3.97662315774188,3.80160865116984,3.64156078481326,3.50617608599866,3.40757078426709,3.34836707722943,3.3338899479894,3.36290375424195,3.43024755366051,3.52489842617357,3.6344988122244,3.7535826606811,3.8645938992064,3.95734493925957,4.02287654870222,4.06109559748333,4.06993628080193,4.05497651696749,4.02301442444811,3.98222093842036,3.94233238142177,3.90224318981599,3.87059683409585,3.84934376531603,3.84014275587494,3.84418677305987,3.86147635845296,3.89388500035615,3.94299686923636,4.0105210997792,4.09577272669117,4.20001665309994,4.31994263079346,4.45111562358016,4.58810094128293,4.72254834921116,4.8519464506114,4.9685697294498,5.06794830176681,5.14791268503248,5.20867439553871,5.25274929920976,5.28348910955001,5.30580145937541,5.32259719043642,5.33444899729324,5.33874130998379,5.33037721475596,5.3018836648906,5.24569115846796,5.15655138861725,5.03189488638983,4.87572619603476,4.69965341476942,4.52079452942295,4.35652311319833,4.23322321610604,4.19936381932388,4.27387851310313,4.48749654863795,4.87119843962137
